network,74.77982385908727
delta,67.87878787878788
estuary,78.4
flood,62.54416961130742
glaciers,83.75
hot_spring,69.65174129353234
lake,83.66013071895425
pool,82.27848101265823
puddle,76.19047619047619
rapids,73.51598173515981
river,52.054794520547944
sea,84.25925925925925
snow,67.6056338028169
swamp,89.8936170212766
waterfall,75.0
wetland,86.02150537634408
