network,71.53722978382706
delta,59.696969696969695
estuary,74.4
flood,55.830388692579504
glaciers,78.75
hot_spring,78.60696517412936
lake,73.20261437908496
pool,86.07594936708861
puddle,78.57142857142857
rapids,75.34246575342466
river,50.68493150684932
sea,87.03703703703704
snow,66.19718309859155
swamp,84.04255319148936
waterfall,52.083333333333336
wetland,88.17204301075269
