epoch,train_loss,train_acc,val_loss,val_acc
0,0.5067199306739004,0.8249575404116981,0.6793263962766005,0.7475109733111486
1,0.5158980897225832,0.8222076549864651,0.6947431127183246,0.7482180120820683
2,0.4996125756125701,0.8258903797885827,0.6893849629220239,0.7504037974570036
3,0.49475582124371276,0.8277700671815035,0.6773366264257386,0.7532727571460308
4,0.49459439534890026,0.829386425352933,0.7054106346662575,0.7418508122882572
5,0.49478344465556895,0.8280785570646586,0.6937042701795203,0.7499076156254629
6,0.4994700982382423,0.825724963807223,0.6882686319791875,0.7473823583521549
7,0.5053781873928873,0.8252159145422149,0.701908568847236,0.7493862495603155
8,0.49254832126592335,0.8291116199158785,0.6826649647188413,0.7547805207600526
9,0.5029460900080831,0.8256504768237732,0.6980590726385749,0.7481529271998112
10,0.5014830637762421,0.8268111165364582,0.6991737046371704,0.7467632022514163
11,0.4952140783479339,0.828941112317537,0.6784589614065902,0.7495566273187575
12,0.49821922355576564,0.8275877192982456,0.6911959133300736,0.7467454304627333
13,0.4886598249485618,0.8307761289362321,0.697553646578608,0.7503502470622131
14,0.49269365436152407,0.8295827095968681,0.6924585043254057,0.7492012277033657
15,0.4912336106049387,0.8293006308036938,0.7078660868496691,0.7444798618696313
16,0.48757943074954185,0.8320140450460868,0.6962162675027034,0.7498876924198387
17,0.49069624486722446,0.8314190325820655,0.6761586021331815,0.7505344372790007
18,0.48592464004692276,0.8312722135844983,0.6885598181830763,0.7491376976266292
19,0.4956806961643068,0.8268124469957853,0.7210995007253371,0.7404810647828884
20,0.4964184562626638,0.8286569561874657,0.6836054830048321,0.7488068313960216
21,0.4891194835462068,0.830395363255551,0.6910952175680495,0.7516212282587568
22,0.4855364682956746,0.8300853126927425,0.6920818168828837,0.7488071748995668
23,0.48184085405186605,0.8322641633686266,0.6975446570470435,0.7444371227969491
24,0.4940705476936541,0.8283388024045709,0.7048773075943875,0.741117576852229
25,0.49839296237418523,0.8264387833444695,0.6882028553581916,0.7483641276427355
26,0.49372195571660993,0.8299074755216899,0.6791261621702339,0.7542003071138644
27,0.48618632423250296,0.831275704367119,0.6894269672474025,0.749002049884525
28,0.487642760261109,0.8325326190078467,0.6900299799527038,0.7474800760712105
29,0.48618110879471427,0.8299500984058045,0.6748243071739143,0.7510738282407066
30,0.4825887626095822,0.8324249214038514,0.6812766066165332,0.75194860521651
31,0.4860909809877998,0.832145567776864,0.6827682775414385,0.7529287473850341
32,0.4819471986670243,0.8329148168731153,0.7071003930828582,0.7455556607359394
33,0.48874712239754825,0.8320087767483895,0.6912362070586444,0.7474445144147105
34,0.4790967064154775,0.8334060749254728,0.6891012347846235,0.7504961637524068
35,0.47776292568758916,0.8337013592636375,0.6851695679587211,0.7501816229797653
36,0.4862822262550655,0.8308727893494723,0.7103417778467115,0.7404107731100508
37,0.4877340042747949,0.8309181320458127,0.6767794650877822,0.7490935483814981
38,0.47827969383252295,0.8331686642295435,0.6854994268072725,0.747934368549365
39,0.4779892519900673,0.8344840494791667,0.6991852540257982,0.7461131127524715
40,0.47552459431322,0.8352845710620544,0.6846667457177741,0.7504857863295136
41,0.4739208712389595,0.8349354365834019,0.6920539276294798,0.751206167501296
42,0.4807686799450924,0.8320897928873697,0.6685846676052464,0.7533055346159009
43,0.4798714528742589,0.8331140217028166,0.7059417374749885,0.7441173752337271
44,0.47902493977232985,0.8327660276178728,0.6961879816382982,0.7471380550149493
45,0.4767236495331714,0.8332425274765282,0.6692843301954428,0.7550123675739596
46,0.4759907335042953,0.8338044578150698,0.6722911582173894,0.75135738137774
47,0.48188144059557664,0.832058509692811,0.6761620357208907,0.7551453576833717
48,0.48295534513498606,0.8316994757401315,0.6894757264598286,0.7472302766772808
49,0.4729159265913461,0.8349633173356976,0.6744126158444237,0.7553418778695202
50,0.47650900495679754,0.8335198144745408,0.6710869523021282,0.7528228759765626
51,0.48230316127601425,0.8316120616176672,0.6965817127606315,0.7493898834662416
52,0.477317992966426,0.8342923134251644,0.6870709462047189,0.7489444316845935
53,0.4733054344434487,0.8367083981162623,0.6891803421539153,0.7482579669681206
54,0.46524834439942714,0.8366602526212993,0.6901614755674561,0.7493313793887459
55,0.47170276080307205,0.8346823253966213,0.6865860839590642,0.7514050379748594
56,0.4732529097481778,0.834007035640248,0.6888506077759639,0.750242802769087
57,0.4737703511275743,0.8331318825169612,0.6821008133238525,0.7516813956165767
58,0.4636737489700317,0.8390789607533237,0.6713969887574137,0.7492214763334013
59,0.46934340872262653,0.8358744517543859,0.6773179632510055,0.7519301102624686
60,0.47129565897740816,0.8365822614703261,0.6725253011872419,0.7518922887142236
61,0.46773914511266507,0.8372199690969366,0.6752124166742886,0.7534814084310668
62,0.47681859115236686,0.834350302177563,0.6924069341960677,0.7506726884163952
63,0.4727286821133212,0.8346178744132058,0.6707087503437182,0.7549761008312352
64,0.4657245641319375,0.8367847937868352,0.672904783444947,0.7537164010142828
65,0.46742218041106276,0.8363855435555441,0.6721649206645116,0.7555654986774752
66,0.4705417639801377,0.8366581056829083,0.6887404348754205,0.7470449113167859
67,0.46395351002090857,0.83835593775699,0.6874877756805782,0.748980174132433
68,0.4621426048247438,0.8393076766164679,0.6904876247683972,0.7500505311794191
69,0.4749055985871114,0.8347339375813801,0.6746383396228908,0.75426063718389
70,0.4652719018333837,0.8377497649611088,0.6865574830516255,0.7480943688849138
71,0.46093963139935545,0.8378278283905564,0.7042461199359307,0.7509504562305613
72,0.4636714796016091,0.8379168513783237,0.6740510949591325,0.7534493541265551
73,0.4649266684369037,0.8377588720488965,0.6678334247161992,0.7574779094677966
74,0.4717630111386901,0.8347731633771929,0.6777475143637137,0.7529318931543432
75,0.4622537103138472,0.8379810908802768,0.6682764946072588,0.7535073158300319
76,0.46192694645178944,0.839667042514734,0.6733172860049523,0.7565071322906639
77,0.4598999527253603,0.8377096396998355,0.6719449015590252,0.7556241473880425
78,0.46524826525073304,0.8359402920907003,0.6896553097813616,0.7461147217953941
79,0.4632907278600492,0.837750648364686,0.6863180362570908,0.7529200874798672
80,0.45307673380563135,0.8408203767475328,0.6866783652966622,0.7499610937037174
81,0.4572096721749557,0.8385215036492598,0.6763616173894484,0.7501862512380592
82,0.44820879726033463,0.8421914217764871,0.6775015325978468,0.7513483418107598
83,0.45316269469888587,0.8406918442040159,0.6837436970658777,0.753704071044922
84,0.4547181529904667,0.8400488495408442,0.6861933238133435,0.7490695392915988
85,0.4578761657915617,0.8386487458881579,0.6856719657284389,0.7506102973250982
86,0.4540107245821702,0.8399518518280564,0.6635502784455557,0.7552962461354044
87,0.4586912077037912,0.8410198573062294,0.665875633534097,0.7530842460162267
88,0.455747358736239,0.8406398947197093,0.6831392496118048,0.7470596638900975
89,0.4603294521099643,0.839141133626302,0.6929168887612944,0.7447010962319036
90,0.4524179734054365,0.8412402450829221,0.6776028867298958,0.7532728475417007
91,0.45425353224340237,0.8403648189076206,0.6698600636062464,0.7566876343641237
92,0.453707476007311,0.8406364574766995,0.6685046498526894,0.7545427801484745
93,0.4504791013661184,0.8422465836374382,0.6778536834423011,0.7544915077245632
94,0.4535149078306399,0.8407511607387609,0.6820140949216499,0.7507759202713086
95,0.4505561837083415,0.8414641129343132,0.6730780799948208,0.7534447620265292
96,0.4490125759808641,0.8413603397837855,0.6804042669692876,0.7565714216910268
97,0.45805792601485,0.839148672003495,0.6663564707713104,0.7583197824197924
98,0.4537257703511339,0.8412906151487115,0.6813600266008015,0.7512001109914193
99,0.44848166308904946,0.8414069540458813,0.6683686151394347,0.7534778649208106
