network,78.98318654923939
delta,74.24242424242425
estuary,83.2
flood,68.19787985865725
glaciers,81.66666666666667
hot_spring,72.636815920398
lake,73.85620915032679
pool,94.9367088607595
puddle,80.35714285714286
rapids,85.38812785388127
river,53.42465753424658
sea,91.66666666666667
snow,76.05633802816901
swamp,92.02127659574468
waterfall,82.29166666666667
wetland,87.09677419354838
