network,58.36669335468375
delta,53.333333333333336
estuary,58.4
flood,38.869257950530034
glaciers,75.0
hot_spring,57.711442786069654
lake,60.78431372549019
pool,73.41772151898734
puddle,48.80952380952381
rapids,55.70776255707762
river,26.027397260273972
sea,83.33333333333333
snow,47.88732394366197
swamp,78.72340425531915
waterfall,58.333333333333336
wetland,72.04301075268818
