epoch,train_loss,train_acc,val_loss,val_acc
0,2.7063338595309365,0.08385696332685937,2.702917437203014,0.09424920127795527
1,2.6966235944097905,0.11104764080886553,2.694378909973291,0.1253993610223642
2,2.6885002604569217,0.13709585285045128,2.6863920795270047,0.13578274760383385
3,2.68008930544492,0.14932023306294984,2.677479567238317,0.15415335463258786
4,2.6711127665415226,0.15171941048783275,2.6690907417394865,0.15814696485623003
5,2.663215799848107,0.15034845195932822,2.6617850922167112,0.15415335463258786
6,2.6550878745194204,0.14714954872615105,2.654115963286866,0.15175718849840256
7,2.6468945042577374,0.14532160402147834,2.6460585243785726,0.1461661341853035
8,2.638223446179537,0.14292242659659546,2.6379409674257515,0.1437699680511182
9,2.6309594674667713,0.1400662629955444,2.627319416679894,0.14057507987220447
10,2.621429299267717,0.13789557865874558,2.6218256577135275,0.13738019169329074
11,2.6118709683404653,0.139038044099166,2.610590457154539,0.13817891373801916
12,2.6020507034568476,0.13675311321832515,2.5997280396592504,0.13578274760383385
13,2.591184716081396,0.1356106477779047,2.593198941538509,0.1389776357827476
14,2.579188577028107,0.1352679081457786,2.5789535479804577,0.13738019169329074
15,2.56558557192993,0.13652462013024105,2.566694348003156,0.1365814696485623
16,2.552720303155757,0.1360676339540729,2.5466802455365847,0.13498402555910544
17,2.537246727935249,0.1358391408659888,2.541015678320449,0.134185303514377
18,2.5222178357513405,0.1358391408659888,2.531578015214719,0.13498402555910544
19,2.5063084498086985,0.13858105792299782,2.5103016265284137,0.13578274760383385
20,2.494500311390953,0.1396092768193762,2.4909304262350163,0.1389776357827476
21,2.48014294988126,0.1428081800525534,2.484021562356918,0.14217252396166133
22,2.467009561096997,0.147035302182109,2.461528829111459,0.1509584664536741
23,2.4571194595082835,0.15628927224951444,2.454508079888341,0.1573482428115016
24,2.4432974548104505,0.17468296584028334,2.440070360232466,0.1876996805111821
25,2.4324070045393182,0.19056323546212728,2.4212469513804766,0.1996805111821086
26,2.4214569724492723,0.2122700788301154,2.4261878138533035,0.2388178913738019
27,2.4105941414710497,0.23054952587684222,2.416002853229023,0.25559105431309903
28,2.4007984879601687,0.24642979549868615,2.3983865020374138,0.2619808306709265
29,2.3862860946945093,0.2580829429909745,2.399509090965929,0.2747603833865815

Training complete in 1m 45s
Best val Acc: 0.274760
