network,67.85428342674139
delta,47.878787878787875
estuary,69.6
flood,50.88339222614841
glaciers,80.83333333333333
hot_spring,70.14925373134328
lake,73.20261437908496
pool,77.21518987341773
puddle,72.61904761904762
rapids,74.88584474885845
river,39.726027397260275
sea,81.48148148148148
snow,77.46478873239437
swamp,78.19148936170212
waterfall,68.75
wetland,77.41935483870968
