epoch,train_loss,train_acc,val_loss,val_acc
0,2.7074753364590007,0.07323203473094939,2.70292917379556,0.08865814696485623
1,2.698068177946551,0.10716325831143608,2.693335233785855,0.11661341853035143
2,2.689052378315524,0.12704215697475152,2.6846040658676587,0.12939297124600638
3,2.680780080009512,0.13858105792299782,2.6770764197023533,0.13738019169329074
4,2.6729957142462393,0.1404090026276705,2.6683787888231367,0.13977635782747602
5,2.6643305820940997,0.1422369473323432,2.6616661891388818,0.13977635782747602
6,2.6569474327432134,0.14189420770021707,2.653422786024051,0.1389776357827476
7,2.6489471061071996,0.1406374957157546,2.642832703483752,0.13977635782747602
8,2.640166601671105,0.13938078373129212,2.6363038026486723,0.1389776357827476
9,2.6329080017991546,0.13949503027533416,2.6305634358439582,0.13817891373801916
10,2.6235131840971175,0.14018050953958644,2.620271908970306,0.13817891373801916
11,2.614849603967395,0.13835256483491373,2.6122566884318097,0.1365814696485623
12,2.6048253186427566,0.13949503027533416,2.5989659853255787,0.13738019169329074
13,2.5964801642713065,0.1398377699074603,2.5921776721271845,0.1365814696485623
14,2.5845235064140555,0.1396092768193762,2.5815924166109614,0.14057507987220447
15,2.5735061670676185,0.13835256483491373,2.5696786676352015,0.13817891373801916
16,2.560716823402247,0.13880955101108192,2.5575251868738533,0.13977635782747602
17,2.546523954941043,0.1392665371872501,2.5475846350002596,0.13817891373801916
18,2.531543325481722,0.13949503027533416,2.5363160131838374,0.1413738019169329
19,2.51721413770458,0.14349365931680566,2.5123366342185025,0.1413738019169329
20,2.5009481094094066,0.14475037130126814,2.4947379442830435,0.14217252396166133
21,2.487942753145385,0.14932023306294984,2.488568746243803,0.15175718849840256
22,2.4769563857697086,0.14920598651890782,2.4797522320914953,0.15175718849840256
23,2.4633846088476106,0.1591454358505655,2.4669489898620705,0.1621405750798722
24,2.4498181204434655,0.17091282988689593,2.4491534225476053,0.17811501597444088
25,2.4402550033034154,0.18793556494916028,2.437101471538361,0.21006389776357826
26,2.4301653897355084,0.20575802581971894,2.440469696118047,0.22763578274760382
27,2.413620431178313,0.2234662401462356,2.41285147072789,0.24201277955271563
28,2.405433105902169,0.24048897520849993,2.3988299232702284,0.25
29,2.3946028062170415,0.2563692448303439,2.3934261890265125,0.2691693290734824

Training complete in 1m 45s
Best val Acc: 0.269169
